timestamp_ms,heading_deg,rudder_angle_deg,awa_deg,unmanned_status
810655,234,-31,269,True
810763,232,-31,270,True
810870,230,-31,270,True
810959,228,-31,269,True
811067,226,-31,269,True
811156,222,-32,268,True
811263,221,-31,268,True
811370,216,-31,268,True
811460,214,-31,268,True
811567,211,-31,268,True
811656,211,-31,268,True
811764,210,-31,268,True
811871,210,-31,268,True
811960,213,-31,268,True
812067,215,-31,268,True
812157,218,-31,268,True
812264,221,-31,268,True
812371,225,-31,267,True
812461,227,-31,267,True
812568,232,-31,261,True
812657,234,-31,259,True
812764,237,-31,258,True
812872,239,-31,258,True
812961,242,-31,258,True
813068,244,-30,259,True
813176,246,-30,259,True
813265,248,-28,259,True
813372,250,-25,258,True
813462,252,-24,259,True
813569,255,-22,260,True
813658,256,-19,261,True
813766,261,-17,266,True
813873,263,-14,272,True
813962,267,-10,272,True
814069,271,-7,271,True
814159,276,-4,272,True
814266,278,0,265,True
814373,283,4,264,True
814463,285,7,264,True
814570,289,11,264,True
814659,291,14,264,True
814767,294,18,264,True
814874,296,20,264,True
814963,297,22,264,True
815070,298,24,264,True
815160,299,25,264,True
815267,300,26,264,True
815374,301,28,265,True
815464,301,27,272,True
815571,304,27,280,True
815660,305,27,279,True
815768,308,27,273,True
815875,310,27,271,True
815964,312,27,270,True
816072,313,26,271,True
816161,313,27,282,True
816268,315,27,305,True
816376,315,27,310,True
816465,315,27,310,True
816572,316,27,310,True
816662,316,27,310,True
816769,315,28,310,True
816876,315,28,0,True
816966,313,27,310,True
817073,313,27,303,True
817162,313,27,302,True
817269,314,27,303,True
817377,317,27,303,True
817466,318,27,296,True
817573,319,28,290,True
817663,319,27,291,True
817770,318,28,287,True
817877,317,27,289,True
817967,316,28,292,True
818074,315,27,289,True
818163,314,27,303,True
818270,315,27,296,True
818378,313,28,310,True
818467,313,27,310,True
818574,312,27,279,True
818664,312,28,274,True
818771,312,28,273,True
818878,310,27,271,True
818967,309,27,271,True
819074,308,27,267,True
819164,304,27,267,True
819271,302,27,274,True
819378,297,28,278,True
819468,294,26,283,True
819575,289,24,290,True
819664,286,22,291,True
819771,280,17,292,True
819879,275,12,288,True
819968,272,8,286,True
820075,270,3,285,True
820164,265,0,278,True
820272,263,-2,275,True
820379,258,-6,275,True
820468,256,-9,276,True
820575,251,-13,276,True
820682,245,-17,276,True
820772,242,-20,275,True
820879,236,-26,271,True
820968,233,-28,273,True
821076,230,-30,275,True
821165,221,-31,277,True
821272,217,-31,288,True
821380,210,-31,288,True
821469,207,-31,291,True
821576,202,-31,296,True
821684,197,-31,298,True
821773,197,-31,299,True
821880,197,-30,300,True
821970,198,-31,304,True
822077,200,-31,304,True
822184,204,-31,304,True
822274,206,-31,302,True
822381,208,-30,296,True
822470,209,-31,289,True
822577,209,-31,280,True
822685,209,-30,280,True
822774,212,-30,279,True
822881,214,-31,280,True
822971,220,-31,280,True
823078,227,-31,282,True
823185,229,-31,281,True
823275,230,-31,282,True
823382,226,-31,282,True
823471,225,-30,282,True
823578,223,-30,294,True
823686,217,-31,302,True
823775,214,-31,302,True
823882,206,-30,300,True
823972,204,-30,300,True
824079,202,-30,298,True
824186,203,-31,298,True
824275,203,-30,298,True
824383,205,-31,298,True
824472,207,-31,299,True
824579,209,-31,298,True
824687,212,-31,290,True
824776,213,-31,290,True
824883,217,-31,292,True
824973,218,-30,284,True
825080,220,-30,261,True
825169,222,-31,247,True
825277,223,-31,239,True
825384,225,-31,242,True
825473,226,-31,243,True
825580,228,-31,243,True
825688,231,-31,243,True
825777,232,-31,243,True
825884,235,-30,243,True
825974,237,-31,245,True
826081,241,-30,250,True
826170,243,-31,250,True
826277,248,-30,250,True
826385,250,-26,248,True
826474,253,-23,246,True
826581,257,-21,246,True
826689,260,-17,248,True
826778,262,-15,250,True
826885,264,-11,250,True
826975,265,-9,250,True
827082,268,-8,251,True
827189,268,-5,251,True
827279,270,-4,251,True
827386,270,-3,251,True
827475,270,-3,253,True
827582,270,-3,252,True
827689,270,-3,252,True
827779,269,-3,253,True
827886,268,-2,255,True
827975,267,-3,256,True
828083,266,-2,257,True
828190,265,-5,257,True
828279,264,-5,257,True
828386,263,-6,258,True
828476,261,-7,258,True
828583,260,-9,260,True
828690,259,-10,265,True
828780,258,-11,265,True
828887,257,-12,265,True
828976,257,-14,268,True
829084,256,-14,269,True
829191,256,-14,269,True
829280,255,-15,269,True
829387,255,-15,268,True
829477,253,-15,267,True
829584,251,-16,265,True
829691,248,-18,257,True
829781,246,-20,256,True
829888,242,-23,258,True
829977,241,-27,261,True
830085,239,-28,265,True
830192,239,-30,268,True
830281,239,-31,268,True
830389,239,-30,277,True
830478,239,-31,278,True
830585,240,-31,279,True
830693,241,-31,278,True
830782,242,-31,278,True
830889,245,-30,278,True
830979,245,-29,272,True
831086,246,-28,264,True
831193,246,-26,264,True
831283,246,-26,264,True
831390,245,-26,264,True
831479,243,-26,274,True
831587,242,-27,278,True
831676,241,-28,283,True
831783,240,-29,281,True
831891,239,-30,282,True
831980,238,-31,295,True
832087,237,-31,294,True
832177,237,-31,302,True
832284,236,-31,310,True
832391,235,-31,310,True
832481,235,-31,0,True
832588,235,-31,0,True
832677,234,-31,0,True
832785,234,-31,0,True
832892,234,-31,8,True
832981,233,-31,0,True
833089,234,-31,5,True
833196,233,-31,34,True
833285,233,-31,43,True
833393,232,-31,0,True
833482,231,-31,0,True
833589,230,-31,0,True
833679,228,-31,0,True
833786,227,-31,2,True
833893,227,-31,7,True
833983,227,-31,0,True
834090,228,-31,310,True
834179,228,-31,310,True
834286,229,-30,309,True
834394,229,-31,310,True
834483,229,-31,310,True
834590,229,-31,304,True
834680,229,-31,302,True
834787,229,-30,303,True
834894,230,-31,303,True
834984,230,-31,303,True
835091,231,-31,300,True
835180,231,-31,296,True
835288,231,-31,295,True
835395,232,-31,296,True
835484,233,-31,296,True
835591,232,-31,295,True
835681,233,-31,294,True
835788,233,-31,295,True
835895,233,-31,295,True
835985,233,-31,294,True
836092,233,-31,294,True
836181,232,-31,294,True
836289,233,-31,294,True
836396,232,-31,291,True
836485,232,-31,284,True
836593,233,-31,284,True
836682,233,-31,284,True
836789,233,-32,283,True
836896,233,-31,284,True
836986,233,-31,284,True
837093,233,-30,284,True
837182,233,-31,284,True
837290,233,-31,284,True
837397,233,-31,284,True
837486,233,-31,283,True
837594,233,-31,284,True
837683,232,-31,284,True
837790,232,-30,284,True
837898,233,-31,284,True
837987,233,-31,284,True
838094,233,-31,284,True
838184,233,-31,284,True
838291,233,-31,284,True
838398,232,-31,284,True
838488,233,-31,284,True
838595,232,-31,284,True
838684,233,-31,284,True
838791,232,-31,284,True
838899,232,-31,284,True
838988,232,-31,284,True
839095,233,-31,284,True
839185,233,-31,284,True
839292,233,-31,284,True
